"","ID","gpw_v4_population_density_rev11_2020_30_sec","wc2.1_30s_elev","sand_0.5cm","nitrogen_0.5cm","soc_5.15cm"
"3628",3628,1153.11340332031,60,27,1.5,10.8000001907349
"3629",3629,974.344909667969,101,25,1.89999997615814,16.1000003814697
"3630",3630,1211.06884765625,74,27,1.39999997615814,10.1000003814697
"3631",3631,2207.61254882812,66,33,1.39999997615814,12
"3632",3632,1382.21032714844,75,28,1.39999997615814,8
"3633",3633,1208.29248046875,125,26,1.79999995231628,12.6999998092651
"3634",3634,1313.03002929688,88,28,1.79999995231628,13.5
"3635",3635,1631.02307128906,59,33,1.39999997615814,11
"3636",3636,1570.86364746094,73,34,1.29999995231628,10.3000001907349
"3637",3637,737.470520019531,81,25,1.60000002384186,9.89999961853027
"3638",3638,974.344909667969,102,26,1.89999997615814,12.6000003814697
"3639",3639,2092.67724609375,60,33,1.39999997615814,12
"3640",3640,1313.45471191406,76,35,1.20000004768372,10.8999996185303
"3641",3641,1329.79833984375,66,30,1.29999995231628,10
"3642",3642,1149.91467285156,69,34,1.39999997615814,10.8000001907349
"3643",3643,2092.67724609375,62,34,1.39999997615814,11.1000003814697
"3644",3644,2092.67724609375,62,34,1.39999997615814,12.3999996185303
"3645",3645,1166.91027832031,62,26,1.39999997615814,8.60000038146973
"3646",3646,1250.2470703125,75,31,1.79999995231628,12.1999998092651
"3647",3647,676.273742675781,100,29,1.79999995231628,11.3999996185303
"3648",3648,1117.97863769531,70,28,1.60000002384186,10.1999998092651
"3649",3649,1305.96826171875,75,30,1.70000004768372,10.8999996185303
"3650",3650,831.75537109375,102,25,1.79999995231628,13.1000003814697
"3651",3651,2585.41723632812,68,32,1.29999995231628,11.6000003814697
"3652",3652,2092.67724609375,60,34,1.5,11.6000003814697
"3653",3653,1117.97863769531,70,28,1.60000002384186,10.6999998092651
"3654",3654,2110.64404296875,63,32,1.70000004768372,12.3999996185303
"3655",3655,1117.97863769531,70,29,1.70000004768372,11.1999998092651
"3656",3656,1333.5087890625,74,30,1.60000002384186,9.69999980926514
"3657",3657,1333.5087890625,74,30,1.60000002384186,9.69999980926514
"3658",3658,1878.94177246094,72,28,1.60000002384186,14
"3659",3659,1488.51904296875,66,33,1.60000002384186,12.3999996185303
"3660",3660,2585.41723632812,68,32,1.29999995231628,11.6000003814697
"3661",3661,1303.39221191406,74,27,2,13.5
"3662",3662,2388.99243164062,68,32,1.29999995231628,11
"3663",3663,2359.81713867188,68,33,1.70000004768372,12.6999998092651
"3664",3664,1040.42004394531,64,26,1.5,9.30000019073486
"3665",3665,1190.69055175781,79,37,1.10000002384186,10.3999996185303
"3666",3666,1117.97863769531,70,28,1.60000002384186,10.1999998092651
"3667",3667,949.611572265625,44,30,1.60000002384186,15.1999998092651
"3668",3668,2359.81713867188,68,33,1.70000004768372,12.6999998092651
"3669",3669,414.133514404297,139,22,1.5,9.5
"3670",3670,3086.19750976562,102,27,1.60000002384186,9.10000038146973
"3671",3671,539.064331054688,84,27,1.79999995231628,10.8000001907349
"3672",3672,1198.49841308594,67,30,1.5,7.40000009536743
"3673",3673,1392.57055664062,70,33,1.70000004768372,14
"3674",3674,1333.5087890625,74,29,1.60000002384186,11.8999996185303
"3675",3675,1303.39221191406,72,26,2.5,15.8999996185303
"3676",3676,1333.5087890625,74,30,1.60000002384186,9.69999980926514
"3677",3677,2112.03833007812,69,35,1.5,11.1000003814697
"3678",3678,2359.81713867188,68,33,1.70000004768372,12.6999998092651
"3679",3679,1210.2451171875,60,30,1.60000002384186,11.8000001907349
"3680",3680,1276.42858886719,60,27,1.29999995231628,9.80000019073486
"3681",3681,1115.06726074219,67,31,1.60000002384186,13.1000003814697
"3682",3682,1303.39221191406,74,27,1.79999995231628,12.3999996185303
"3683",3683,1878.94177246094,74,28,1.70000004768372,15
"3684",3684,505.777404785156,97,34,1.39999997615814,13.1000003814697
"3685",3685,2372.32006835938,52,28,1.60000002384186,13.3000001907349
"3686",3686,1878.94177246094,71,27,1.79999995231628,14.8999996185303
"3687",3687,1878.94177246094,71,27,1.79999995231628,15.8999996185303
"3688",3688,2388.99243164062,67,33,1.5,11.3000001907349
"3689",3689,1108.38391113281,64,30,1.39999997615814,11.8999996185303
"3690",3690,1462.96435546875,68,28,1.39999997615814,12.8000001907349
"3691",3691,2359.81713867188,69,33,1.70000004768372,12.1999998092651
"3692",3692,1175.21643066406,70,27,1.39999997615814,14.6000003814697
"3693",3693,1859.87243652344,63,34,1.29999995231628,11.5
"3694",3694,974.344909667969,102,26,1.89999997615814,12.6000003814697
"3695",3695,1859.87243652344,63,34,1.29999995231628,11.5
"3696",3696,1828.74963378906,57,30,1.39999997615814,12
"3697",3697,1121.68920898438,71,27,1.29999995231628,9.30000019073486
"3698",3698,1828.74963378906,57,30,1.39999997615814,12
"3699",3699,1216.07971191406,141,19,1.60000002384186,11.5
"3700",3700,1878.94177246094,69,29,1.70000004768372,15.3000001907349
"3701",3701,2349.47387695312,58,31,1.5,12
"3702",3702,1641.8974609375,67,32,1.5,11.3999996185303
"3703",3703,2349.47387695312,58,31,1.5,12
"3704",3704,498.297424316406,82,25,1.5,9.69999980926514
"3705",3705,2388.99243164062,68,32,1.29999995231628,11
"3706",3706,1289.88244628906,48,28,1.70000004768372,12
"3707",3707,1289.88244628906,49,28,1.70000004768372,12.8000001907349
"3708",3708,1289.88244628906,48,28,1.70000004768372,12
"3709",3709,2349.47387695312,58,31,1.5,12
"3710",3710,405.684600830078,87,25,1.39999997615814,9
"3711",3711,405.684600830078,87,25,1.39999997615814,9
"3712",3712,2349.47387695312,58,31,1.5,12
"3713",3713,2388.99243164062,66,32,1.29999995231628,12.1999998092651
"3714",3714,1966.93212890625,58,30,1.70000004768372,12.1000003814697
"3715",3715,1966.93212890625,58,30,1.70000004768372,12.1000003814697
"3716",3716,1025.73229980469,79,30,1.79999995231628,13.1000003814697
"3717",3717,1593.31481933594,62,32,1.39999997615814,11.3999996185303
"3718",3718,405.684600830078,88,25,1.39999997615814,9.10000038146973
"3719",3719,405.684600830078,88,25,1.39999997615814,9.10000038146973
"3720",3720,1278.79296875,84,33,1.29999995231628,12.3999996185303
"3721",3721,2189.67822265625,80,31,1.60000002384186,13.6000003814697
"3722",3722,1210.2451171875,60,31,1.70000004768372,12.6000003814697
"3723",3723,3138.46606445312,58,29,1.60000002384186,12.5
"3724",3724,1432.70520019531,71,34,1.70000004768372,13.5
"3725",3725,2388.99243164062,68,33,1.29999995231628,11.6999998092651
"3726",3726,918.780395507812,62,26,1.5,10.1999998092651
"3727",3727,959.61328125,65,30,1.5,8.80000019073486
"3728",3728,1368.45922851562,67,30,1.29999995231628,9.30000019073486
"3729",3729,1494.62255859375,53,27,1.60000002384186,13.3000001907349
"3730",3730,1494.62255859375,53,27,1.60000002384186,13.3000001907349
"3731",3731,1494.62255859375,54,29,1.60000002384186,12.8999996185303
"3732",3732,1658.89562988281,46,31,1.70000004768372,14
"3733",3733,1379.68127441406,54,29,1.79999995231628,12.6999998092651
"3734",3734,1878.94177246094,69,27,1.5,14.1000003814697
"3735",3735,1878.94177246094,69,27,1.5,14.1000003814697
"3736",3736,1237.39880371094,79,31,1.5,12
"3737",3737,1237.39880371094,79,31,1.5,12
"3738",3738,1215.54577636719,61,30,1.5,13.1999998092651
"3739",3739,1344.20422363281,63,28,1.39999997615814,7.80000019073486
"3740",3740,2112.03833007812,72,36,1.39999997615814,10
"3741",3741,1878.94177246094,70,29,1.60000002384186,14.8999996185303
"3742",3742,1263.37756347656,59,35,1.39999997615814,11.8999996185303
"3743",3743,1204.52429199219,78,27,1.5,10.6000003814697
"3744",3744,974.344909667969,103,26,2,14.6999998092651
"3745",3745,1907.87573242188,66,NA,NA,NA
"3746",3746,1204.52429199219,78,27,1.5,10.6000003814697
"3747",3747,1121.68920898438,70,28,1.29999995231628,9.39999961853027
"3748",3748,1859.87243652344,59,29,1.39999997615814,12.6000003814697
"3749",3749,1859.87243652344,59,29,1.39999997615814,12.6000003814697
"3750",3750,1011.11810302734,72,27,1.5,8.19999980926514
"3751",3751,1448.58215332031,73,34,1.29999995231628,10.1999998092651
"3752",3752,1257.41528320312,78,27,1.5,11.8999996185303
"3753",3753,1738.14086914062,60,29,1.39999997615814,13.3999996185303
"3754",3754,1907.87573242188,69,33,1.39999997615814,13.3000001907349
"3755",3755,1208.29248046875,125,26,1.79999995231628,12.6999998092651
"3756",3756,1631.02307128906,59,33,1.39999997615814,11
"3757",3757,1162.14770507812,63,33,1.29999995231628,13.8999996185303
"3758",3758,1162.14770507812,63,33,1.29999995231628,13.8999996185303
"3759",3759,1551.89086914062,81,31,1.70000004768372,10.6999998092651
"3760",3760,1312.14221191406,75,25,1.5,10.3000001907349
"3761",3761,1718.74230957031,60,31,1.5,12
"3762",3762,1286.7587890625,77,31,1.70000004768372,13.3999996185303
"3763",3763,918.780395507812,61,28,1.39999997615814,12.8000001907349
"3764",3764,2110.64404296875,60,32,1.60000002384186,12.3000001907349
"3765",3765,2116.90747070312,66,34,1.29999995231628,11.1999998092651
"3766",3766,1313.45471191406,75,35,1.20000004768372,10.5
"3767",3767,2331.62475585938,64,32,1.60000002384186,11.8999996185303
"3768",3768,1305.96826171875,76,30,1.60000002384186,12
"3769",3769,1305.96826171875,75,30,1.70000004768372,10.8999996185303
"3770",3770,1312.14221191406,74,25,1.5,11.6999998092651
"3771",3771,2331.62475585938,64,31,1.60000002384186,11.8999996185303
"3772",3772,2035.26843261719,57,30,1.5,12
"3773",3773,1305.96826171875,75,30,1.70000004768372,10.8999996185303
"3774",3774,1305.96826171875,75,30,1.70000004768372,10.8999996185303
"3775",3775,2585.41723632812,68,32,1.29999995231628,11.6000003814697
"3776",3776,1094.04467773438,75,27,1.60000002384186,10.8000001907349
"3777",3777,414.133514404297,143,22,1.60000002384186,10.6999998092651
"3778",3778,2388.99243164062,68,32,1.29999995231628,11
"3779",3779,1083.05700683594,69,31,1.20000004768372,10.1999998092651
"3780",3780,1828.74963378906,57,30,1.39999997615814,12
"3781",3781,1286.7587890625,79,30,1.5,10.8000001907349
"3782",3782,498.297424316406,81,27,1.5,9.80000019073486
"3783",3783,2585.41723632812,68,32,1.39999997615814,11.6999998092651
"3784",3784,1474.56494140625,85,30,1.60000002384186,11.1999998092651
"3785",3785,2585.41723632812,68,32,1.29999995231628,11.6000003814697
"3786",3786,2359.81713867188,68,33,1.70000004768372,12.6999998092651
"3787",3787,1528.7626953125,67,32,1.39999997615814,12.8000001907349
"3788",3788,498.297424316406,81,26,1.5,9.5
"3789",3789,557.64990234375,87,27,1.60000002384186,9.80000019073486
"3790",3790,3138.46606445312,56,29,1.60000002384186,12.1000003814697
"3791",3791,1346.53747558594,79,37,1.10000002384186,10.5
"3792",3792,896.088256835938,67,29,1.39999997615814,10.5
"3793",3793,2138.02319335938,57,30,1.5,12
"3794",3794,1252.42346191406,72,28,1.5,9.80000019073486
"3795",3795,682.603637695312,68,29,1.60000002384186,7.90000009536743
"3796",3796,1482.47705078125,83,30,1.70000004768372,13.6999998092651
"3797",3797,1718.74230957031,61,29,1.39999997615814,11.6999998092651
"3798",3798,2388.99243164062,67,33,1.5,11.3000001907349
"3799",3799,1593.31481933594,62,32,1.39999997615814,11.5
"3800",3800,1504.2265625,72,28,1.5,10.6999998092651
"3801",3801,1245.60571289062,69,29,1.5,9.39999961853027
"3802",3802,1313.45471191406,76,35,1.20000004768372,10.8999996185303
"3803",3803,1313.45471191406,76,35,1.20000004768372,10.8999996185303
"3804",3804,1918.12719726562,75,37,1.5,10.6999998092651
"3805",3805,959.61328125,65,30,1.5,8.80000019073486
"3806",3806,1932.81506347656,67,27,1.60000002384186,13.1000003814697
"3807",3807,1505.27282714844,83,35,1.10000002384186,11.6000003814697
"3808",3808,1932.81506347656,67,27,1.60000002384186,13.1000003814697
"3809",3809,1210.2451171875,58,31,1.39999997615814,11.3999996185303
"3810",3810,2388.99243164062,67,33,1.5,11.3000001907349
"3811",3811,1117.97863769531,70,28,1.60000002384186,10.1999998092651
"3812",3812,414.133514404297,133,22,1.5,11.6999998092651
"3813",3813,1240.94860839844,73,28,1.60000002384186,11.3999996185303
"3814",3814,1492.705078125,75,31,1.70000004768372,12.3999996185303
"3815",3815,1431.67822265625,78,34,1.20000004768372,10.8000001907349
"3816",3816,1593.31481933594,63,34,1.39999997615814,11.8000001907349
"3817",3817,1108.38391113281,64,30,1.39999997615814,11.8999996185303
"3818",3818,1435.88806152344,71,28,1.39999997615814,15.1000003814697
"3819",3819,1080.73315429688,66,32,1.39999997615814,12.1000003814697
"3820",3820,1878.94177246094,70,26,1.70000004768372,15.5
"3821",3821,2577.31958007812,53,33,1.60000002384186,12
"3822",3822,1878.94177246094,70,26,1.70000004768372,15.5
"3823",3823,1859.87243652344,63,34,1.29999995231628,11.5
"3824",3824,1641.8974609375,67,32,1.5,11.3999996185303
"3825",3825,1641.8974609375,67,31,1.60000002384186,11.6000003814697
"3826",3826,786.398254394531,75,29,1.70000004768372,9.10000038146973
"3827",3827,1492.705078125,75,31,1.70000004768372,12.3999996185303
"3828",3828,983.53125,77,30,1.70000004768372,13.6000003814697
"3829",3829,1400.27160644531,47,31,1.79999995231628,13.1000003814697
"3830",3830,682.603637695312,67,30,1.60000002384186,8.19999980926514
"3831",3831,1400.27160644531,47,31,1.79999995231628,13.1000003814697
"3832",3832,1859.87243652344,59,29,1.39999997615814,12.6000003814697
"3833",3833,1589.48364257812,65,31,1.5,11.1999998092651
"3834",3834,2207.61254882812,66,33,1.39999997615814,12
"3835",3835,1305.96826171875,77,29,1.70000004768372,14.8999996185303
"3836",3836,2182.55395507812,56,29,1.79999995231628,16.7000007629395
"3837",3837,1522.52600097656,71,28,1.60000002384186,11.8000001907349
"3838",3838,726.207092285156,142,22,1.5,9.5
"3839",3839,737.470520019531,81,25,1.60000002384186,9.89999961853027
"3840",3840,2182.55395507812,58,29,1.39999997615814,12.8000001907349
"3841",3841,1593.31481933594,62,32,1.39999997615814,11.5
"3842",3842,2112.03833007812,69,35,1.5,11.1000003814697
"3843",3843,959.61328125,65,30,1.5,8.80000019073486
"3844",3844,1346.53747558594,77,36,1.20000004768372,11.3999996185303
"3845",3845,2182.55395507812,57,28,1.5,12.8999996185303
"3846",3846,567.218933105469,104,25,1.79999995231628,10.1999998092651
"3847",3847,1505.69750976562,57,28,1.5,13.6000003814697
"3848",3848,2359.81713867188,68,33,1.70000004768372,12.6999998092651
"3849",3849,2110.107421875,77,28,1.60000002384186,8.60000038146973
"3850",3850,2359.81713867188,68,32,1.70000004768372,12.6999998092651
"3851",3851,1333.5087890625,74,30,1.60000002384186,9.69999980926514
"3852",3852,2182.55395507812,55,29,2,17.7999992370605
"3853",3853,1244.59411621094,80,31,1.70000004768372,15.8999996185303
"3854",3854,1733.57336425781,58,28,1.60000002384186,10.6999998092651
"3855",3855,1110.33923339844,73,26,1.39999997615814,9.69999980926514
"3856",3856,1878.94177246094,70,27,1.60000002384186,14.6000003814697
"3857",3857,2585.41723632812,68,32,1.29999995231628,11.6000003814697
"3858",3858,1215.54577636719,64,31,1.5,12.3999996185303
"3859",3859,1658.89562988281,46,31,1.70000004768372,14
"3860",3860,665.375061035156,90,28,1.79999995231628,11.6999998092651
"3861",3861,414.133514404297,143,22,1.60000002384186,10.6999998092651
"3862",3862,2388.99243164062,68,32,1.29999995231628,11
"3863",3863,1159.03515625,64,30,1.29999995231628,11.5
"3864",3864,1263.37756347656,59,35,1.39999997615814,11.8999996185303
"3865",3865,1369.83239746094,73,33,1.29999995231628,10.1999998092651
"3866",3866,1040.42004394531,64,26,1.5,9.30000019073486
"3867",3867,1592.26928710938,56,31,1.5,11.8000001907349
"3868",3868,1878.94177246094,70,26,1.70000004768372,15.5
"3869",3869,1047.45239257812,93,33,1.60000002384186,11.6999998092651
"3870",3870,2153.65600585938,64,31,1.60000002384186,12.6000003814697
"3871",3871,682.603637695312,68,30,1.60000002384186,8.19999980926514
"3872",3872,2388.99243164062,68,33,1.29999995231628,11.6999998092651
"3873",3873,1613.09997558594,57,29,1.5,12.3999996185303
"3874",3874,1289.88244628906,49,28,1.79999995231628,14
"3875",3875,1289.88244628906,47,29,1.60000002384186,13.3999996185303
"3876",3876,1859.87243652344,60,29,1.39999997615814,12.8000001907349
"3877",3877,1665.1962890625,59,33,1.60000002384186,13.1000003814697
"3878",3878,1175.1171875,72,35,1.60000002384186,11.1000003814697
"3879",3879,2112.03833007812,69,35,1.5,11.1000003814697
"3880",3880,2310.57763671875,77,29,1.5,8.69999980926514
"3881",3881,2092.67724609375,61,34,1.39999997615814,12.3999996185303
"3882",3882,2153.65600585938,64,31,1.60000002384186,12.6000003814697
"3883",3883,1115.06726074219,67,31,1.60000002384186,13.1000003814697
"3884",3884,1593.31481933594,62,32,1.39999997615814,11.3999996185303
"3885",3885,2292.20874023438,71,36,1.39999997615814,10
"3886",3886,1918.12719726562,75,37,1.5,10.6999998092651
"3887",3887,1115.06726074219,68,32,1.70000004768372,15.6000003814697
"3888",3888,2331.62475585938,64,32,1.60000002384186,11.8999996185303
"3889",3889,2092.67724609375,61,34,1.39999997615814,13.3000001907349
"3890",3890,2092.67724609375,62,34,1.39999997615814,11.1000003814697
"3891",3891,2092.67724609375,58,33,1.5,16.7000007629395
"3892",3892,2035.26843261719,57,30,1.5,12
"3893",3893,1392.57055664062,70,34,1.60000002384186,12.8000001907349
"3894",3894,1094.04467773438,75,27,2,15
"3895",3895,1714.91857910156,59,33,1.5,12.1000003814697
"3896",3896,1714.91857910156,59,33,1.5,12.1000003814697
"3897",3897,1392.57055664062,69,33,1.70000004768372,13
"3898",3898,2110.64404296875,63,32,1.70000004768372,12.3999996185303
"3899",3899,1312.14221191406,74,25,1.5,11.6999998092651
"3900",3900,1115.06726074219,68,32,1.70000004768372,15.6000003814697
"3901",3901,2585.41723632812,68,32,1.29999995231628,11.6000003814697
"3902",3902,1329.79833984375,64,31,1.5,11.3000001907349
"3903",3903,2112.03833007812,72,36,1.39999997615814,10
"3904",3904,1918.12719726562,76,36,1.39999997615814,9.69999980926514
"3905",3905,1127.41540527344,108,26,1.79999995231628,10.3999996185303
"3906",3906,1112.28259277344,74,34,1.20000004768372,10.3000001907349
"3907",3907,2359.81713867188,69,33,1.70000004768372,12.1999998092651
"3908",3908,1006.83642578125,34,27,1.5,13.1999998092651
"3909",3909,2359.81713867188,68,33,1.60000002384186,11.8999996185303
"3910",3910,1485.07885742188,63,29,1.39999997615814,10.8000001907349
"3911",3911,2349.47387695312,58,31,1.5,12
"3912",3912,983.53125,77,30,1.70000004768372,13.6000003814697
"3913",3913,1215.54577636719,64,31,1.5,12.3999996185303
"3914",3914,1859.87243652344,59,29,1.39999997615814,12.6000003814697
"3915",3915,1257.41528320312,77,27,1.5,12
"3916",3916,1589.48364257812,65,31,1.5,11.1999998092651
"3917",3917,2388.99243164062,67,33,1.5,11.3000001907349
"3918",3918,405.621765136719,327,22,1.10000002384186,8.80000019073486
"3919",3919,1175.1171875,69,33,1.89999997615814,14.6000003814697
"3920",3920,1346.53747558594,77,36,1.20000004768372,11.3999996185303
"3921",3921,2331.62475585938,64,31,1.60000002384186,11.8999996185303
"3922",3922,1665.1962890625,59,33,1.60000002384186,13.1000003814697
"3923",3923,1071.7919921875,127,20,1.70000004768372,10.3999996185303
"3924",3924,2153.65600585938,64,31,1.60000002384186,12.6000003814697
"3925",3925,1714.91857910156,59,33,1.60000002384186,12.1999998092651
"3926",3926,1115.06726074219,67,31,1.60000002384186,13.1000003814697
"3927",3927,1190.69055175781,76,37,1.20000004768372,10.5
"3928",3928,1190.69055175781,76,37,1.20000004768372,10.5
"3929",3929,2388.99243164062,67,33,1.5,11.3000001907349
"3930",3930,2116.90747070312,67,32,1.39999997615814,12.3000001907349
"3931",3931,1397.85986328125,74,28,1.5,10.8999996185303
"3932",3932,1488.51904296875,64,33,1.79999995231628,12.8000001907349
"3933",3933,2153.65600585938,64,31,1.60000002384186,12.6000003814697
"3934",3934,1346.53747558594,81,36,1.20000004768372,11.1000003814697
"3935",3935,1080.73315429688,65,31,1.39999997615814,12.5
"3936",3936,1199.61157226562,86,26,1.60000002384186,9.5
"3937",3937,1108.38391113281,65,30,1.5,12.5
"3938",3938,1108.38391113281,65,30,1.5,12.5
"3939",3939,1593.31481933594,63,34,1.39999997615814,11.8000001907349
"3940",3940,1108.38391113281,64,30,1.39999997615814,11.8999996185303
"3941",3941,1714.91857910156,60,33,1.39999997615814,11.6000003814697
"3942",3942,2359.81713867188,69,33,1.70000004768372,12.1999998092651
"3943",3943,1252.71704101562,65,32,1.39999997615814,11.5
"3944",3944,1641.8974609375,67,31,1.60000002384186,11.6000003814697
"3945",3945,2153.65600585938,64,31,1.60000002384186,12.6000003814697
"3946",3946,1190.69055175781,77,36,1.20000004768372,10.8000001907349
"3947",3947,1573.95727539062,77,32,1.5,12.8000001907349
"3948",3948,1665.1962890625,58,31,1.60000002384186,12
"3949",3949,1109.12780761719,65,26,1.60000002384186,9.80000019073486
"3950",3950,1966.93212890625,52,30,1.5,16.7000007629395
"3951",3951,2116.90747070312,66,34,1.29999995231628,11.1999998092651
"3952",3952,2359.81713867188,69,33,1.70000004768372,12.1999998092651
"3953",3953,1543.06518554688,91,28,1.5,9.80000019073486
"3954",3954,2349.47387695312,58,31,1.5,12
"3955",3955,1329.79833984375,64,31,1.5,11.3000001907349
"3956",3956,1252.71704101562,65,32,1.39999997615814,11.5
"3957",3957,733.219055175781,90,25,1.70000004768372,15.5
"3958",3958,1494.62255859375,54,27,1.70000004768372,13.3000001907349
"3959",3959,1593.31481933594,62,31,1.39999997615814,17.6000003814697
"3960",3960,1665.1962890625,59,33,1.60000002384186,13.1000003814697
"3961",3961,1373.27587890625,87,31,1.39999997615814,12.6000003814697
"3962",3962,1040.42004394531,63,26,1.5,8.89999961853027
"3963",3963,1175.1171875,70,34,1.89999997615814,14.3000001907349
"3964",3964,1738.14086914062,62,31,1.39999997615814,11.8999996185303
"3965",3965,1346.53747558594,78,36,1.20000004768372,10.8000001907349
"3966",3966,2182.55395507812,57,28,1.5,12.8999996185303
"3967",3967,1276.42858886719,60,27,1.29999995231628,9.80000019073486
"3968",3968,2388.99243164062,68,32,1.29999995231628,11
"3969",3969,1589.48364257812,65,31,1.5,11.1999998092651
"3970",3970,2359.81713867188,69,33,1.70000004768372,12.1999998092651
"3971",3971,1589.48364257812,65,31,1.5,11.1999998092651
"3972",3972,1737.85278320312,65,30,1.29999995231628,13
"3973",3973,1432.70520019531,71,34,1.70000004768372,13.6000003814697
"3974",3974,1115.06726074219,67,32,1.70000004768372,15
"3975",3975,1252.71704101562,64,33,1.39999997615814,11.6999998092651
"3976",3976,1494.62255859375,54,29,1.60000002384186,12.8999996185303
"3977",3977,2182.55395507812,55,29,2,17.7999992370605
"3978",3978,1494.62255859375,54,27,1.70000004768372,13.3000001907349
"3979",3979,1488.51904296875,64,32,1.29999995231628,13.3000001907349
"3980",3980,1091.662109375,104,27,1.70000004768372,10.1000003814697
"3981",3981,1613.09997558594,57,29,1.5,12.3999996185303
"3982",3982,3467.34350585938,43,28,1.79999995231628,14.8999996185303
"3983",3983,1589.48364257812,65,31,1.5,11.1999998092651
"3984",3984,539.064331054688,84,26,1.79999995231628,12.3000001907349
"3985",3985,2035.26843261719,57,30,1.5,12
"3986",3986,1972.55200195312,66,33,1.29999995231628,11.3000001907349
"3987",3987,1345.72216796875,62,29,1.39999997615814,11
"3988",3988,1592.26928710938,58,31,1.5,11.8999996185303
"3989",3989,1485.07885742188,63,29,1.39999997615814,10.8000001907349
"3990",3990,1592.26928710938,58,31,1.5,11.8999996185303
"3991",3991,1665.1962890625,58,31,1.60000002384186,12
"3992",3992,1345.72216796875,62,29,1.39999997615814,11
"3993",3993,1091.662109375,104,27,1.70000004768372,10.1000003814697
"3994",3994,2153.65600585938,64,31,1.60000002384186,12.6000003814697
"3995",3995,1593.31481933594,62,31,1.39999997615814,17.6000003814697
"3996",3996,2359.81713867188,68,32,1.70000004768372,12.6999998092651
"3997",3997,2116.90747070312,66,34,1.29999995231628,11.3000001907349
"3998",3998,1190.69055175781,77,36,1.20000004768372,10.8000001907349
"3999",3999,1631.02307128906,59,33,1.39999997615814,11
"4000",4000,1734.04577636719,74,30,1.29999995231628,10.1000003814697
"4001",4001,2092.67724609375,61,34,1.39999997615814,12.3999996185303
"4002",4002,2141.83715820312,83,32,1.5,13.3999996185303
"4003",4003,959.61328125,65,30,1.5,8.80000019073486
"4004",4004,1329.79833984375,66,30,1.29999995231628,10
"4005",4005,1494.62255859375,54,29,1.60000002384186,12.8999996185303
"4006",4006,1346.53747558594,78,36,1.20000004768372,11
"4007",4007,971.929138183594,80,26,1.70000004768372,13.3000001907349
"4008",4008,539.064331054688,84,27,1.79999995231628,10.8000001907349
"4009",4009,1379.68127441406,53,28,1.70000004768372,12.8999996185303
"4010",4010,1593.31481933594,62,31,1.39999997615814,17.6000003814697
"4011",4011,1267.52270507812,30,25,1.5,12.8999996185303
"4012",4012,1346.53747558594,77,36,1.20000004768372,11.3999996185303
"4013",4013,2359.81713867188,69,33,1.70000004768372,12.1999998092651
"4014",4014,2359.81713867188,68,32,1.70000004768372,12.3999996185303
"4015",4015,2116.90747070312,66,34,1.29999995231628,11.3000001907349
"4016",4016,2359.81713867188,68,32,1.70000004768372,12.3999996185303
"4017",4017,1432.70520019531,71,34,1.70000004768372,13.6000003814697
"4018",4018,2359.81713867188,68,33,1.70000004768372,12.6999998092651
"4019",4019,2388.99243164062,66,32,1.29999995231628,12.1999998092651
"4020",4020,2153.65600585938,65,30,1.5,12.1000003814697
"4021",4021,2388.99243164062,68,33,1.29999995231628,11.6999998092651
"4022",4022,1575.23034667969,77,34,1.5,12.6999998092651
"4023",4023,1102.4111328125,80,28,1.60000002384186,10.5
"4024",4024,1575.23034667969,77,34,1.39999997615814,11.5
"4025",4025,831.75537109375,102,25,1.79999995231628,13.1000003814697
"4026",4026,1102.4111328125,80,28,1.60000002384186,10.5
"4027",4027,1382.33020019531,41,31,1.60000002384186,15.8999996185303
"4028",4028,1313.35070800781,40,31,1.70000004768372,15.1000003814697
"4029",4029,974.344909667969,103,27,2,15.1999998092651
"4030",4030,1242.0634765625,82,27,2.40000009536743,21.8999996185303
"4031",4031,575.113220214844,97,25,1.70000004768372,9.39999961853027
"4032",4032,1920.74145507812,81,29,1.60000002384186,11.8000001907349
"4033",4033,1444.96252441406,62,32,1.70000004768372,17.1000003814697
"4034",4034,1557.43884277344,48,33,1.70000004768372,14.8000001907349
"4035",4035,2205.97485351562,51,32,1.5,11.3999996185303
"4036",4036,1853.60144042969,56,31,1.5,13.5
"4037",4037,1196.77514648438,88,32,1.29999995231628,10.5
"4038",4038,1196.77514648438,88,32,1.29999995231628,10.5
"4039",4039,1965.892578125,60,32,1.60000002384186,12
"4040",4040,1365.052734375,78,29,1.70000004768372,11.3000001907349
"4041",4041,1121.68920898438,68,29,1.29999995231628,8.39999961853027
"4042",4042,2185.45483398438,58,29,1.39999997615814,12.8000001907349
"4043",4043,1585.27038574219,55,31,1.60000002384186,13.6000003814697
"4044",4044,1718.84814453125,57,31,1.39999997615814,13.6999998092651
"4045",4045,1313.03002929688,87,27,1.79999995231628,13.6999998092651
"4046",4046,1127.41540527344,108,26,1.79999995231628,10.3999996185303
"4047",4047,1198.49841308594,67,30,1.39999997615814,8.10000038146973
"4048",4048,1780.82141113281,71,30,1.39999997615814,8.60000038146973
"4049",4049,2655.79736328125,56,28,1.70000004768372,14.3000001907349
"4050",4050,2119.14404296875,53,31,1.60000002384186,11.1000003814697
"4051",4051,1623.23828125,68,30,1.39999997615814,12.6000003814697
"4052",4052,1744.12707519531,65,30,1.5,13.8999996185303
